,Thermo_republican,gender,age,government,interTrust,elecTrust,religion,relImportance,newReligion
4628,100,-1,70,1,3,5,1,1,-1
4629,0,-1,61,1,3,4,11,1,-1
4630,100,-1,44,1,3,3,11,2,-1
4631,10,-1,24,1,2,3,5,4,-1
4632,70,-1,71,1,3,4,2,3,-1
4633,70,-1,45,1,2,2,5,2,-1
4634,50,-1,-9,1,2,3,12,3,4
4635,50,-1,-9,-9,3,3,11,1,-1
4636,85,-1,73,1,3,3,1,3,-1
4637,30,-1,59,1,2,4,11,2,-1
4638,0,-1,21,1,2,4,10,5,-1
4639,100,-1,41,1,2,5,1,1,-1
4640,40,-1,61,1,2,4,2,3,-1
4641,70,-1,18,1,4,4,2,5,-1
4642,100,-6,19,2,4,2,4,2,-1
4643,30,-1,50,1,4,3,1,1,-1
4644,70,-1,40,1,4,3,11,3,-1
4645,0,-1,28,1,4,4,9,5,-1
4646,0,-1,-9,1,4,3,12,1,4
4647,85,-1,34,1,3,2,2,3,-1
4648,50,-1,30,1,3,4,2,4,-1
4649,85,-6,64,1,4,2,11,1,-1
4650,0,-1,39,1,2,3,9,5,-1
4651,100,-1,33,1,3,1,1,1,-1
4652,70,-6,-9,1,3,3,11,1,-1
4653,0,-1,72,1,4,4,1,1,-1
4654,0,-1,69,1,2,3,2,3,-1
4655,100,-1,57,1,2,3,1,1,-1
4656,0,-1,72,2,2,5,1,2,-1
4657,85,-1,44,1,2,3,2,1,-1
4658,100,-1,57,2,3,3,11,3,-1
4659,15,-1,67,1,5,2,11,1,-1
4660,0,-1,54,1,4,3,10,5,-1
4661,15,-1,67,1,3,5,7,1,-1
4662,0,-1,72,1,2,4,2,2,-1
4663,70,-1,31,1,4,4,1,3,-1
4664,85,-1,69,1,3,3,5,1,-1
4665,0,-1,33,1,2,5,1,2,-1
4666,70,-1,57,1,2,2,1,3,-1
4667,85,-1,46,1,5,3,12,5,4
4668,0,-1,73,1,4,4,10,5,-1
4669,85,-1,64,1,4,2,11,1,-1
4670,15,-1,18,1,2,3,4,2,-1
4671,100,-1,66,1,3,2,2,3,-1
4672,100,-1,36,1,3,3,2,2,-1
4673,0,-1,64,1,4,5,1,3,-1
4674,0,-1,45,1,4,4,11,2,-1
4675,0,-1,41,1,2,1,2,1,-1
4676,50,-1,29,1,3,1,12,5,4
4677,0,-1,53,1,2,5,10,5,-1
4678,85,-1,65,1,2,4,2,1,-1
4679,15,-1,62,1,2,4,12,5,4
4680,85,-1,79,2,3,4,5,2,-1
4681,60,-1,62,2,4,3,12,5,4
4682,0,-1,73,1,2,3,10,5,-1
4683,85,-1,64,1,5,3,1,4,-1
4684,100,-6,70,1,2,2,1,3,-1
4685,0,-1,52,1,4,2,11,4,-1
4686,0,-6,20,1,3,3,10,5,-1
4687,0,-1,54,1,2,5,12,4,3
4688,100,-1,41,1,4,3,9,5,-1
4689,0,-1,72,1,4,3,12,2,4
4690,0,-1,29,1,2,4,2,1,-1
4691,0,-1,43,1,2,3,12,5,4
4692,15,-1,31,1,3,3,12,4,4
4693,0,-1,69,1,2,4,1,2,-1
4694,0,-1,39,1,3,3,11,3,-1
4695,0,-1,71,1,2,4,1,1,-1
4696,0,-1,43,1,3,1,12,5,4
4697,60,-1,23,1,2,1,12,4,4
4698,15,-1,77,1,2,4,2,4,-1
4699,0,-1,47,1,2,3,12,5,4
4700,50,-1,26,1,5,3,12,4,4
4701,0,-1,29,1,4,3,11,1,-1
4702,10,-1,30,1,4,2,5,4,-1
4703,100,-6,80,2,3,1,1,1,-1
4704,0,-1,43,1,3,5,10,5,-1
4705,100,-1,50,1,2,1,1,2,-1
4706,70,-6,28,2,3,2,3,2,-1
4707,0,-7,41,1,5,4,1,3,-1
4708,70,-1,46,1,2,3,12,3,3
4709,0,-7,39,1,5,3,11,5,-1
4710,50,-1,64,1,4,3,12,3,3
4711,0,-1,44,1,3,1,11,3,-1
4712,0,-1,30,1,3,2,1,4,-1
4713,0,-1,27,1,4,4,5,5,-1
4714,0,-1,53,-9,4,-9,2,3,-1
4715,100,-1,68,1,2,5,2,2,-1
4716,70,-1,66,1,2,5,1,1,-1
4717,100,-1,26,1,4,5,2,3,-1
4718,1,-1,47,1,2,4,3,5,-1
4719,0,-1,75,1,2,5,2,3,-1
4720,0,-1,43,1,3,4,11,2,-1
4721,85,-1,65,1,4,4,11,3,-1
4722,40,-6,60,1,4,2,1,3,-1
4723,0,-1,39,2,3,3,12,3,4
4724,0,-1,56,1,2,4,1,5,-1
4725,100,-1,80,1,3,1,5,2,-1
4726,40,-1,-9,1,2,2,12,1,3
4727,-9,-1,40,1,2,3,2,4,-1
4728,60,-1,40,2,2,3,11,2,-1
4729,0,-1,33,1,3,3,1,1,-1
4730,0,-1,24,1,4,3,8,5,-1
4731,0,-6,49,1,2,3,1,4,-1
4732,0,-1,80,2,4,5,1,3,-1
4733,70,-1,57,1,2,2,1,1,-1
4734,50,-1,-9,2,5,2,11,2,-1
4735,100,-1,71,2,2,5,1,1,-1
4736,40,-1,37,1,5,4,11,2,-1
4737,0,-6,74,1,2,4,12,4,1
4738,50,-1,18,1,5,3,11,1,-1
4739,0,-1,28,1,4,4,11,5,-1
4740,0,-1,60,2,2,4,1,2,-1
4741,60,-1,38,1,2,3,1,3,-1
4742,0,-1,41,1,3,3,12,5,4
4743,0,-1,65,1,2,4,2,2,-1
4744,100,-1,67,1,3,3,12,3,3
4745,-9,-1,-9,-9,-9,5,-9,1,-1
4746,5,-1,66,1,2,5,2,4,-1
4747,0,-1,46,1,4,4,12,5,4
4748,100,-1,40,2,4,2,1,2,-1
4749,100,-6,56,2,4,3,11,2,-1
4750,70,-1,-9,1,4,5,11,2,-1
4751,0,-1,73,1,3,4,2,4,-1
4752,30,-1,71,1,4,4,2,4,-1
4753,0,-1,80,1,2,5,1,1,-1
4754,0,-6,51,1,2,5,1,2,-1
4755,0,-1,34,1,3,3,11,3,-1
4756,70,-7,-9,1,3,2,2,2,-1
4757,0,-1,27,1,4,3,12,5,4
4758,100,-6,-9,1,3,1,-9,1,-1
4759,30,-1,22,1,5,1,1,1,-1
4760,100,-1,48,1,2,4,11,2,-1
4761,60,-1,28,1,2,2,1,2,-1
4762,85,-1,79,-9,2,5,1,4,-1
4763,85,-1,31,2,3,3,11,2,-1
4764,0,-1,70,1,2,4,11,2,-1
4765,85,-6,58,2,3,4,11,1,-1
4766,85,-1,80,1,3,2,1,1,-1
4767,30,-1,55,1,2,4,2,4,-1
4768,0,-1,60,1,2,4,1,1,-1
4769,100,-1,57,1,4,5,11,1,-1
4770,100,-1,68,1,3,2,2,2,-1
4771,100,-1,73,2,4,2,2,1,-1
4772,100,-1,75,1,2,2,1,1,-1
4773,0,-1,27,1,3,5,2,5,-1
4774,85,-6,76,1,3,4,1,1,-1
4775,0,-1,20,2,2,4,2,2,-1
4776,10,-1,32,1,2,2,2,5,-1
4777,100,-1,37,2,4,5,11,4,-1
4778,40,-1,-9,1,4,3,12,1,4
4779,-9,-1,78,1,2,4,11,-9,-1
4780,15,-1,53,1,2,4,12,5,4
4781,0,-1,26,2,3,3,2,3,-1
4782,15,-6,64,1,3,5,5,4,-1
4783,50,-6,60,1,4,3,11,1,-1
4784,0,-1,55,1,2,5,2,5,-1
4785,0,-1,20,1,4,5,12,5,4
4786,70,-1,58,1,3,3,12,4,3
4787,85,-1,75,2,2,4,1,1,-1
4788,70,-6,63,1,3,3,1,3,-1
4789,85,-1,65,1,3,3,1,1,-1
4790,70,-6,31,1,4,4,12,5,2
4791,70,-1,50,1,4,3,1,3,-1
4792,50,-1,67,1,2,3,12,3,4
4793,100,-1,60,2,2,3,11,3,-1
4794,100,-1,80,1,2,3,2,1,-1
4795,15,-1,64,2,2,5,10,5,-1
4796,0,-1,24,1,5,3,12,3,3
4797,0,-1,74,1,2,5,12,5,2
4798,-9,-1,60,1,4,4,11,1,-1
4799,85,-1,65,2,2,5,4,1,-1
4800,0,-1,75,1,2,5,2,1,-1
4801,0,-1,30,1,2,3,2,2,-1
4802,50,-1,30,2,5,3,12,5,4
4803,85,-1,45,1,2,3,12,3,3
4804,0,-6,43,1,3,4,10,5,-1
4805,0,-1,60,1,2,1,9,5,-1
4806,30,-1,66,-9,2,3,1,1,-1
4807,90,-1,35,1,3,1,1,1,-1
4808,40,-1,40,1,4,2,11,2,-1
4809,100,-1,80,1,2,2,9,5,-1
4810,60,-1,38,1,2,4,2,4,-1
4811,90,-1,60,2,3,2,7,4,-1
4812,60,-1,26,2,4,2,2,1,-1
4813,85,-1,60,1,2,2,11,1,-1
4814,0,-1,70,1,2,4,9,5,-1
4815,15,-1,49,1,4,4,10,5,-1
4816,30,-1,54,1,2,2,10,5,-1
4817,75,-1,43,1,4,5,12,5,4
4818,85,-1,57,1,3,2,2,3,-1
4819,0,-1,34,1,2,4,12,5,4
4820,0,-1,65,1,2,5,1,2,-1
4821,0,-1,68,1,3,3,11,1,-1
4822,60,-1,68,2,2,4,1,2,-1
4823,0,-1,28,1,3,3,2,3,-1
4824,0,-1,67,1,2,1,12,1,4
4825,-9,-1,72,1,2,5,1,1,-1
4826,0,-1,59,1,3,5,9,5,-1
4827,70,-1,46,1,2,3,3,3,-1
4828,0,-1,35,1,2,5,2,2,-1
4829,0,-6,64,1,4,5,1,1,-1
4830,0,-1,49,1,2,2,11,1,-1
4831,0,-1,27,2,1,4,2,3,-1
4832,0,-1,61,1,2,3,12,1,3
4833,0,-6,68,1,2,4,12,5,4
4834,70,-1,61,1,2,4,2,3,-1
4835,0,-1,62,1,2,5,11,5,-1
4836,0,-1,55,1,3,3,11,4,-1
4837,0,-1,56,2,2,2,12,2,3
4838,0,-1,23,1,2,3,2,2,-1
4839,0,-6,79,1,2,3,2,2,-1
4840,-9,-1,80,1,2,4,2,1,-1
4841,0,-1,80,1,2,5,2,3,-1
4842,15,-1,80,2,4,3,1,2,-1
4843,0,-1,39,1,3,3,5,5,-1
4844,40,-1,18,1,4,5,1,3,-1
4845,0,-5,29,1,4,1,9,4,-1
4846,0,-1,67,1,2,5,12,5,4
4847,30,-1,68,1,2,5,12,2,3
4848,100,-1,22,1,4,5,1,3,-1
4849,85,-1,-9,1,4,1,12,5,2
4850,90,-1,41,1,4,4,12,2,3
4851,0,-1,41,1,5,5,12,3,4
4852,70,-1,36,2,5,5,7,3,-1
4853,85,-1,-9,1,3,4,1,1,-1
4854,0,-1,-9,1,2,4,12,5,1
4855,85,-1,30,1,4,4,11,2,-1
4856,15,-1,-9,1,3,2,9,5,-1
4857,85,-6,20,1,2,3,10,4,-1
4858,100,-1,53,1,2,3,11,1,-1
4859,75,-1,47,1,3,4,12,5,4
4860,100,-1,43,2,4,5,1,2,-1
4861,100,-1,63,1,3,1,11,1,-1
4862,100,-1,22,2,3,3,3,2,-1
4863,100,-5,80,1,4,2,2,3,-1
4864,0,-1,73,1,3,4,10,5,-1
4865,15,-1,31,1,4,4,10,5,-1
4866,60,-1,57,-9,2,3,12,5,4
4867,-9,-1,71,2,2,5,1,1,-1
4868,0,-1,64,1,4,5,11,3,-1
4869,0,-1,69,1,2,4,2,3,-1
4870,100,-1,67,1,3,3,1,2,-1
4871,0,-1,58,1,2,4,12,3,4
4872,0,-1,19,1,3,1,10,5,-1
4873,25,-1,42,1,3,5,9,5,-1
4874,0,-1,24,1,3,4,9,5,-1
4875,70,-1,77,1,4,5,2,1,-1
4876,0,-1,37,2,2,5,10,5,-1
4877,100,-1,55,1,2,3,1,2,-1
4878,40,-1,69,2,2,3,1,3,-1
4879,0,-1,68,1,2,5,1,1,-1
4880,0,-1,24,1,3,2,10,5,-1
4881,30,-1,59,1,2,4,11,1,-1
4882,0,-1,29,1,3,5,10,2,-1
4883,60,-6,-9,1,4,3,2,3,-1
4884,85,-1,73,1,2,3,2,2,-1
4885,0,-6,39,1,2,4,1,2,-1
4886,100,-1,-9,1,4,2,12,3,3
4887,-9,-1,77,1,2,3,1,1,-1
4888,0,-1,-9,1,3,5,2,1,-1
4889,85,-6,-9,1,3,3,2,2,-1
4890,100,-1,53,1,3,3,2,1,-1
4891,10,-1,53,1,3,4,12,5,4
4892,70,-1,68,1,4,3,1,3,-1
4893,0,-1,40,1,3,3,11,5,-1
4894,0,-1,25,2,4,4,3,3,-1
4895,0,-1,40,1,3,3,12,4,3
4896,0,-1,43,1,4,1,12,5,4
4897,0,-1,51,1,3,2,11,1,-1
4898,15,-1,57,1,4,2,6,1,-1
4899,20,-1,65,1,2,5,1,2,-1
4900,-9,-1,80,1,2,4,1,2,-1
4901,100,-6,42,1,2,3,12,5,4
4902,20,-1,48,1,4,4,11,2,-1
4903,15,-1,38,1,4,3,11,1,-1
4904,100,-1,31,1,2,3,12,5,4
4905,0,-1,65,1,2,5,2,3,-1
4906,85,-1,41,1,5,2,1,1,-1
4907,0,-1,-9,1,2,3,12,5,4
4908,0,-1,80,1,4,4,2,5,-1
4909,50,-1,40,1,5,2,12,2,4
4910,0,-1,38,1,2,5,10,5,-1
4911,0,-1,68,1,2,5,9,5,-1
4912,60,-1,30,1,4,3,12,5,4
4913,40,-1,65,1,4,3,2,3,-1
4914,100,-1,66,2,2,3,1,3,-1
4915,91,-1,51,2,3,3,2,1,-1
4916,85,-1,51,1,2,2,1,1,-1
4917,0,-1,20,1,5,5,3,2,-1
4918,30,-1,32,2,2,1,12,3,3
4919,70,-1,41,2,2,4,1,1,-1
4920,50,-1,57,1,2,5,1,2,-1
4921,0,-6,54,1,4,3,2,2,-1
4922,70,-1,42,1,2,4,1,1,-1
4923,100,-1,52,1,4,5,1,4,-1
4924,100,-1,76,1,2,4,1,1,-1
4925,15,-1,65,1,2,5,5,3,-1
4926,0,-1,72,1,2,5,1,2,-1
4927,0,-6,39,1,4,4,12,5,4
4928,0,-1,47,1,3,4,1,1,-1
4929,100,-1,40,1,2,2,1,2,-1
4930,95,-6,27,1,2,2,9,5,-1
4931,0,-1,32,1,3,3,10,5,-1
4932,0,-1,66,1,3,3,3,5,-1
4933,0,-1,64,1,4,5,1,2,-1
4934,0,-1,67,1,2,5,9,5,-1
4935,70,-1,31,2,3,3,2,4,-1
4936,0,-1,72,1,3,5,1,4,-1
4937,70,-7,45,2,4,3,1,1,-1
4938,0,-1,24,1,3,2,11,3,-1
4939,15,-1,29,1,2,5,7,3,-1
4940,0,-1,39,1,4,3,10,3,-1
4941,15,-1,52,1,2,5,2,2,-1
4942,100,-1,57,1,3,2,1,1,-1
4943,85,-1,56,1,2,3,11,2,-1
4944,0,-1,27,1,3,2,9,4,-1
4945,60,-1,46,1,5,5,12,5,4
4946,100,-1,57,1,3,5,11,1,-1
4947,0,-1,75,1,2,5,2,1,-1
4948,0,-1,54,2,3,3,4,5,-1
4949,100,-1,71,1,3,1,1,3,-1
4950,0,-5,42,1,3,5,11,1,-1
4951,30,-6,58,1,2,5,11,4,-1
4952,0,-1,58,1,2,4,12,4,4
4953,0,-1,69,1,2,2,12,5,4
4954,85,-1,19,2,2,5,1,2,-1
4955,40,-6,34,2,2,4,1,2,-1
4956,0,-1,53,1,3,5,11,1,-1
4957,100,-1,72,1,3,3,1,2,-1
4958,0,-1,44,1,3,5,11,1,-1
4959,85,-1,36,1,2,2,4,1,-1
4960,0,-1,25,1,4,3,12,5,3
4961,0,-1,55,1,2,4,5,5,-1
4962,90,-1,33,2,3,3,12,1,3
4963,100,-1,78,1,2,4,1,3,-1
4964,0,-6,51,1,2,4,2,2,-1
4965,0,-1,80,2,2,5,-9,1,-1
4966,85,-1,51,1,2,3,1,4,-1
4967,15,-1,55,1,4,2,2,1,-1
4968,0,-1,18,1,4,1,12,5,4
4969,85,-1,65,1,2,5,2,4,-1
4970,70,-1,43,1,2,3,1,3,-1
4971,0,-1,18,2,2,5,2,1,-1
4972,0,-1,51,1,2,4,12,5,4
4973,85,-1,35,1,3,4,12,3,3
4974,0,-6,69,1,2,5,12,3,4
4975,60,-1,75,1,3,3,12,4,3
4976,100,-6,63,1,3,1,1,4,-1
4977,0,-1,80,1,4,4,2,1,-1
4978,0,-1,33,1,5,2,2,1,-1
4979,0,-1,68,1,2,4,1,3,-1
4980,100,-1,28,2,3,3,2,2,-1
4981,45,-6,27,1,4,3,11,1,-1
4982,80,-1,33,1,2,3,-9,5,-1
4983,10,-1,30,1,4,2,1,1,-1
4984,0,-1,53,1,2,4,2,4,-1
4985,70,-6,58,1,4,3,11,2,-1
4986,40,-1,27,2,4,3,12,3,4
4987,100,-1,50,1,2,3,2,4,-1
4988,40,-1,-9,1,2,3,2,1,-1
4989,40,-1,37,2,3,3,2,3,-1
4990,70,-1,63,1,2,4,1,2,-1
4991,30,-6,19,1,4,2,9,4,-1
4992,0,-1,25,1,2,4,10,5,-1
4993,100,-1,71,1,3,3,12,5,3
4994,30,-1,55,1,3,3,2,3,-1
4995,100,-6,29,1,3,4,11,1,-1
4996,75,-1,52,2,4,4,12,4,3
4997,0,-1,32,1,2,2,12,2,3
4998,70,-1,52,1,2,3,11,2,-1
4999,85,-1,66,2,2,3,1,1,-1
5000,100,-1,66,2,2,3,1,2,-1
5001,85,-1,57,1,2,5,1,2,-1
5002,60,-1,39,1,2,1,11,1,-1
5003,0,-1,21,1,3,3,2,4,-1
5004,30,-1,34,2,3,5,1,4,-1
5005,100,-1,-9,1,2,1,2,2,-1
5006,0,-1,35,1,3,3,11,4,-1
5007,0,-1,80,1,2,4,4,1,-1
5008,100,-6,26,1,2,2,12,5,3
5009,15,-1,75,-9,4,3,12,4,4
5010,70,-6,34,1,3,4,1,1,-1
5011,85,-1,43,1,2,4,1,4,-1
5012,0,-1,21,1,4,3,12,5,4
5013,0,-1,25,1,3,3,1,4,-1
5014,40,-1,45,1,5,2,2,2,-1
5015,85,-1,35,2,2,4,12,4,4
5016,30,-6,18,1,4,2,2,3,-1
5017,30,-1,39,1,2,4,10,5,-1
5018,85,-1,71,1,4,3,1,3,-1
5019,0,-1,-9,1,3,5,2,2,-1
5020,0,-6,55,1,4,3,2,1,-1
5021,85,-1,-9,1,2,4,1,4,-1
5022,50,-6,78,2,2,5,1,1,-1
5023,0,-1,44,1,2,3,2,5,-1
5024,40,-1,68,1,3,4,12,3,4
5025,40,-1,35,1,4,3,1,2,-1
5026,0,-1,63,1,2,5,12,3,3
5027,70,-1,72,1,2,4,2,2,-1
5028,0,-1,74,1,2,4,1,1,-1
5029,0,-6,-9,1,2,4,11,1,-1
5030,0,-1,76,1,2,5,5,3,-1
5031,15,-1,26,1,4,1,12,5,4
5032,30,-1,39,1,2,4,1,2,-1
5033,70,-1,31,1,3,3,12,5,4
5034,100,-1,34,2,5,3,11,1,-1
5035,85,-5,38,1,3,3,1,4,-1
5036,100,-1,58,1,2,3,1,1,-1
5037,0,-1,63,1,2,5,2,3,-1
5038,0,-1,73,1,4,4,1,5,-1
5039,75,-1,43,1,2,3,12,4,2
5040,100,-1,80,1,3,2,2,2,-1
5041,0,-1,29,1,4,3,1,1,-1
5042,0,-1,71,1,3,4,1,1,-1
5043,100,-1,49,1,2,5,4,1,-1
5044,70,-1,63,1,4,5,12,5,3
5045,0,-1,34,1,2,4,9,5,-1
5046,0,-1,65,1,2,3,10,5,-1
5047,85,-1,31,2,3,4,11,1,-1
5048,0,-6,79,1,2,5,1,2,-1
5049,70,-1,67,1,2,3,12,2,3
5050,40,-1,65,2,4,3,12,4,4
5051,0,-6,30,2,4,4,1,2,-1
5052,15,-1,50,1,4,4,12,5,3
5053,0,-1,71,1,2,3,1,3,-1
5054,-9,-1,73,1,3,5,5,3,-1
5055,30,-1,50,1,4,5,2,3,-1
5056,15,-6,30,1,4,3,7,5,-1
5057,0,-1,41,1,4,4,12,5,1
5058,100,-1,-9,1,2,2,1,1,-1
5059,100,-1,18,1,2,2,2,2,-1
5060,100,-1,77,1,4,3,2,5,-1
5061,0,-1,19,2,2,5,2,4,-1
5062,0,-1,40,2,3,3,12,5,4
5063,-9,-1,74,1,2,3,1,1,-1
5064,0,-1,37,1,2,4,9,5,-1
5065,85,-1,75,1,4,1,1,1,-1
5066,60,-6,37,1,3,3,11,2,-1
5067,0,-1,80,1,2,2,1,1,-1
5068,0,-1,69,1,3,4,2,3,-1
5069,85,-1,59,1,2,5,1,1,-1
5070,40,-1,22,2,4,4,10,4,-1
5071,75,-1,30,1,2,2,2,1,-1
5072,0,-1,44,1,2,3,3,1,-1
5073,0,-5,64,1,2,5,1,3,-1
5074,70,-6,40,2,3,4,9,3,-1
5075,0,-1,61,1,2,5,12,5,4
5076,0,-1,29,1,4,1,1,4,-1
5077,0,-1,78,1,4,5,12,4,4
5078,15,-1,71,-9,2,5,11,1,-1
5079,0,-6,45,1,3,4,12,5,4
5080,100,-5,66,1,3,4,1,1,-1
5081,85,-1,52,1,3,4,12,2,3
5082,100,-6,40,1,2,3,2,4,-1
5083,-9,-1,41,1,3,3,12,2,3
5084,0,-1,31,1,4,5,1,1,-1
5085,0,-1,66,1,3,4,1,1,-1
5086,85,-6,24,1,2,3,1,1,-1
5087,0,-6,34,1,3,1,1,2,-1
5088,70,-1,41,1,1,5,1,4,-1
5089,15,-1,24,1,2,1,11,4,-1
5090,0,-1,29,2,5,3,11,2,-1
5091,70,-1,36,1,3,2,11,4,-1
5092,90,-1,41,1,4,1,11,1,-1
5093,100,-1,80,1,4,3,11,3,-1
5094,40,-7,57,1,4,2,12,2,4
5095,90,-1,57,2,3,4,1,1,-1
5096,90,-6,51,1,3,5,11,3,-1
5097,100,-1,66,1,5,1,12,3,4
5098,5,-1,45,1,3,5,9,5,-1
5099,85,-1,25,2,3,3,12,1,3
5100,100,-1,28,1,3,4,12,4,3
5101,100,-1,72,1,3,2,1,1,-1
5102,70,-1,36,1,4,3,2,3,-1
5103,0,-1,21,1,3,4,12,5,3
5104,85,-1,64,1,3,4,11,2,-1
5105,82,-6,33,1,2,4,4,1,-1
5106,85,-1,47,1,2,3,12,2,3
5107,0,-1,28,1,3,3,12,5,2
5108,85,-1,40,1,3,5,2,3,-1
5109,0,-1,27,2,3,1,11,1,-1
5110,30,-6,68,1,3,5,1,3,-1
5111,100,-1,19,2,4,5,5,1,-1
5112,90,-1,39,1,3,3,5,1,-1
5113,0,-1,20,1,1,1,1,2,-1
5114,60,-1,46,1,3,3,1,2,-1
5115,85,-1,55,1,3,1,2,2,-1
5116,90,-1,56,1,4,3,1,2,-1
5117,-9,-1,68,1,4,3,11,4,-1
5118,98,-1,74,1,3,4,2,2,-1
5119,0,-1,28,1,2,3,12,5,4
5120,85,-1,68,2,3,4,1,3,-1
5121,100,-1,21,1,2,1,4,1,-1
5122,85,-1,61,2,1,4,1,1,-1
5123,50,-6,31,1,2,4,12,5,4
5124,100,-1,-9,2,2,1,3,4,-1
5125,100,-1,72,1,5,4,12,5,4
5126,85,-1,72,1,3,3,1,2,-1
5127,0,-1,59,1,5,1,11,1,-1
5128,90,-1,62,1,2,5,11,1,-1
5129,0,-6,-9,1,4,4,2,2,-1
5130,50,-1,35,1,2,3,12,4,4
5131,0,-1,38,1,5,1,12,1,3
5132,-9,-1,21,1,2,3,2,2,-1
5133,85,-1,48,1,4,3,11,2,-1
5134,0,-1,41,1,4,3,12,5,4
5135,100,-1,46,1,2,5,2,3,-1
5136,0,-1,34,1,3,3,12,3,4
5137,29,-1,44,1,2,4,9,5,-1
5138,85,-1,61,1,2,5,2,2,-1
5139,70,-1,48,1,2,2,12,4,4
5140,75,-1,35,1,4,1,1,1,-1
5141,60,-1,35,1,3,3,11,2,-1
5142,0,-6,58,1,3,4,1,2,-1
5143,0,-1,68,1,4,4,1,2,-1
5144,50,-1,60,1,2,4,1,4,-1
5145,90,-1,70,1,3,3,1,3,-1
5146,85,-1,63,1,2,5,11,3,-1
5147,100,-1,47,1,2,4,11,3,-1
5148,0,-1,69,1,2,5,1,5,-1
5149,100,-1,66,2,2,4,1,2,-1
5150,0,-1,30,1,3,1,11,5,-1
5151,85,-1,25,1,4,1,11,2,-1
5152,85,-1,52,1,2,4,1,1,-1
5153,40,-1,37,1,3,3,1,1,-1
5154,100,-1,75,2,2,3,1,1,-1
5155,0,-6,57,1,4,3,12,2,4
5156,0,-5,50,1,2,4,12,5,2
5157,0,-1,63,1,4,5,2,3,-1
5158,60,-1,39,2,2,4,1,1,-1
5159,0,-1,63,2,2,4,1,1,-1
5160,0,-1,47,1,3,3,8,3,-1
5161,85,-1,32,1,4,3,1,2,-1
5162,0,-1,67,1,3,3,12,3,3
5163,0,-1,61,1,2,2,1,4,-1
5164,0,-1,35,1,4,1,12,5,4
5165,0,-1,77,1,2,2,11,4,-1
5166,15,-1,53,1,3,1,1,3,-1
5167,87,-1,23,1,3,5,11,4,-1
5168,0,-5,27,1,4,3,11,5,-1
5169,0,-1,-9,1,3,4,12,4,4
5170,100,-1,80,2,3,5,1,3,-1
5171,70,-6,35,1,3,2,3,3,-1
5172,-9,-1,79,2,2,3,2,1,-1
5173,15,-1,49,1,3,3,5,4,-1
5174,80,-1,57,1,2,5,11,2,-1
5175,0,-1,70,1,4,5,1,1,-1
5176,2,-1,33,1,2,3,10,5,-1
5177,30,-1,60,1,3,3,11,1,-1
5178,0,-1,32,1,3,4,1,3,-1
5179,60,-1,55,1,3,4,10,5,-1
5180,100,-1,67,1,4,3,2,1,-1
5181,30,-1,-9,1,3,3,12,5,4
5182,0,-1,29,1,5,1,1,3,-1
5183,85,-5,34,2,4,1,2,3,-1
5184,70,-1,60,2,3,5,2,1,-1
5185,0,-6,-9,1,4,3,2,2,-1
5186,0,-1,57,1,2,4,1,2,-1
5187,0,-1,80,1,2,5,1,2,-1
5188,30,-1,24,1,4,3,11,1,-1
5189,70,-6,47,1,3,1,1,2,-1
5190,50,-6,34,1,5,1,2,1,-1
5191,0,-1,75,1,3,5,1,1,-1
5192,0,-1,38,1,1,3,12,1,3
5193,0,-1,32,1,3,4,11,3,-1
5194,0,-1,29,2,4,3,1,1,-1
5195,15,-1,71,1,2,4,12,5,4
5196,0,-1,61,1,2,5,11,3,-1
5197,0,-1,37,1,4,4,2,3,-1
5198,85,-1,66,1,2,4,1,3,-1
5199,100,-1,37,1,2,1,2,1,-1
5200,100,-1,-9,1,2,4,12,5,4
5201,0,-1,75,1,3,5,7,5,-1
5202,0,-1,29,1,4,4,2,5,-1
5203,0,-1,56,1,4,4,11,2,-1
5204,100,-5,31,1,3,3,12,5,4
5205,0,-1,65,1,4,2,11,2,-1
5206,99,-1,66,1,2,5,2,2,-1
5207,15,-1,64,1,3,3,7,3,-1
5208,50,-6,23,2,5,5,12,5,4
5209,100,-1,39,2,2,1,2,2,-1
5210,0,-1,29,1,2,4,9,5,-1
5211,30,-6,27,1,2,3,12,4,4
5212,85,-6,37,2,2,4,1,1,-1
5213,0,-7,30,1,2,4,11,5,-1
5214,0,-1,42,1,2,2,12,4,4
5215,60,-1,29,1,2,4,1,1,-1
5216,70,-1,53,1,2,2,10,5,-1
5217,70,-1,80,-9,3,4,1,2,-1
5218,0,-1,67,1,2,5,1,5,-1
5219,40,-1,-9,1,3,4,8,3,-1
5220,15,-1,73,1,2,4,1,1,-1
5221,85,-1,70,2,2,4,2,2,-1
5222,75,-1,33,1,2,2,1,5,-1
5223,70,-1,53,1,2,2,1,1,-1
5224,0,-1,58,1,4,5,1,1,-1
5225,100,-1,39,1,3,3,1,3,-1
5226,40,-1,45,2,4,3,11,2,-1
5227,0,-1,65,1,3,3,2,2,-1
5228,0,-6,58,1,2,4,2,5,-1
5229,-9,-1,66,1,2,4,12,2,3
5230,0,-1,51,1,3,4,1,2,-1
5231,0,-1,51,1,3,3,2,2,-1
5232,70,-1,55,1,2,3,11,2,-1
5233,75,-1,29,1,4,1,11,1,-1
5234,85,-1,32,1,4,2,12,5,4
5235,50,-1,26,2,4,4,2,1,-1
5236,30,-5,73,2,2,4,12,5,4
